phone_encoded,number_of_messages,has_response,id of conversation,date_of_communication,location_encoded
777,2,TRUE,1567203,2024-06-04 08:56:39,6642c86a
162,1,FALSE,1567204,2024-06-04 08:56:48,6642c86a
164,1,FALSE,1567206,2024-06-04 08:56:57,6642c86a
1296,1,FALSE,1567226,2024-06-04 09:02:51,fb72e28e
1408,1,FALSE,1567228,2024-06-04 09:03:16,fb72e28e
1166,2,TRUE,1567230,2024-06-04 09:03:34,fb72e28e
75,1,FALSE,1567232,2024-06-04 09:04:04,fb72e28e
695,1,FALSE,1567238,2024-06-04 09:31:19,43c997eb
63,1,FALSE,1567241,2024-06-04 09:32:38,43c997eb
651,1,FALSE,1567243,2024-06-04 09:33:40,43c997eb
269,2,TRUE,1567245,2024-06-04 09:34:19,43c997eb
302,1,FALSE,1567263,2024-06-04 09:51:57,67f6beac
143,1,FALSE,1567264,2024-06-04 09:52:08,67f6beac
325,2,TRUE,1567266,2024-06-04 09:52:21,67f6beac
626,1,FALSE,1567269,2024-06-04 09:52:29,67f6beac
94,1,FALSE,1567270,2024-06-04 09:52:37,67f6beac
436,2,TRUE,1567273,2024-06-04 09:52:45,67f6beac
409,1,FALSE,1567275,2024-06-04 09:52:54,67f6beac
1316,2,TRUE,1567294,2024-06-04 09:55:35,67f6beac
237,1,FALSE,1567308,2024-06-04 09:57:50,0522ac6c
135,1,FALSE,1567319,2024-06-04 10:01:17,0522ac6c
971,1,FALSE,1567331,2024-06-04 10:25:37,10a46a4a
942,2,TRUE,1567332,2024-06-04 10:26:37,10a46a4a
1095,1,FALSE,1567333,2024-06-04 10:26:54,10a46a4a
346,1,FALSE,1567334,2024-06-04 10:27:42,10a46a4a
518,1,FALSE,1567335,2024-06-04 10:28:02,10a46a4a
297,1,FALSE,1567346,2024-06-04 10:38:23,65751190
83,5,TRUE,1567486,2024-06-04 12:25:48,fafe45b3
984,1,FALSE,1567491,2024-06-04 12:27:39,fafe45b3
558,2,TRUE,1567493,2024-06-04 12:27:50,fafe45b3
598,2,TRUE,1567557,2024-06-04 13:15:02,aa6c63d7
591,1,FALSE,1567558,2024-06-04 13:15:16,aa6c63d7
239,1,FALSE,1567559,2024-06-04 13:15:29,aa6c63d7
698,1,FALSE,1567560,2024-06-04 13:15:44,aa6c63d7
727,2,TRUE,1567561,2024-06-04 13:15:55,aa6c63d7
721,6,TRUE,1567562,2024-06-04 13:16:05,aa6c63d7
523,2,TRUE,1567563,2024-06-04 13:16:17,aa6c63d7
592,1,FALSE,1567564,2024-06-04 13:16:27,aa6c63d7
671,2,TRUE,1567565,2024-06-04 13:16:39,aa6c63d7
1215,1,FALSE,1567566,2024-06-04 13:16:49,aa6c63d7
670,1,FALSE,1567567,2024-06-04 13:17:00,aa6c63d7
1049,2,TRUE,1567568,2024-06-04 13:17:14,aa6c63d7
172,1,FALSE,1567569,2024-06-04 13:17:26,aa6c63d7
773,2,TRUE,1567570,2024-06-04 13:17:43,aa6c63d7
628,2,TRUE,1567571,2024-06-04 13:18:26,aa6c63d7
314,1,FALSE,1567572,2024-06-04 13:18:35,aa6c63d7
374,1,FALSE,1567574,2024-06-04 13:18:46,aa6c63d7
1068,4,TRUE,1567575,2024-06-04 13:18:59,aa6c63d7
384,2,TRUE,1567576,2024-06-04 13:19:09,aa6c63d7
1413,4,TRUE,1567586,2024-06-04 13:28:46,421e5f1c
781,1,FALSE,1567598,2024-06-04 13:35:17,421e5f1c
852,2,TRUE,1567599,2024-06-04 13:36:02,421e5f1c
474,1,FALSE,1567602,2024-06-04 13:36:29,421e5f1c
1372,7,TRUE,1567603,2024-06-04 13:36:56,421e5f1c
618,2,TRUE,1567604,2024-06-04 13:37:09,421e5f1c
251,1,FALSE,1567605,2024-06-04 13:37:28,421e5f1c
404,1,FALSE,1567606,2024-06-04 13:37:37,421e5f1c
967,2,TRUE,1567608,2024-06-04 13:45:26,41524b2f
1043,1,FALSE,1567609,2024-06-04 13:45:39,41524b2f
982,2,TRUE,1567611,2024-06-04 13:45:49,41524b2f
1439,2,TRUE,1567612,2024-06-04 13:45:56,41524b2f
1174,1,FALSE,1567613,2024-06-04 13:46:04,41524b2f
1290,2,TRUE,1567614,2024-06-04 13:46:12,41524b2f
748,2,TRUE,1567615,2024-06-04 13:46:21,41524b2f
1321,1,FALSE,1567616,2024-06-04 13:46:32,41524b2f
699,1,FALSE,1567617,2024-06-04 13:46:48,41524b2f
620,2,TRUE,1567638,2024-06-04 14:28:01,62dbe763
226,1,FALSE,1567641,2024-06-04 14:43:48,62dbe763
1197,2,TRUE,1567649,2024-06-04 15:45:55,43c997eb
299,3,TRUE,1567665,2024-06-04 16:03:21,43c997eb
293,1,FALSE,1567668,2024-06-04 16:05:26,43c997eb
973,3,TRUE,1567669,2024-06-04 16:06:11,43c997eb
580,5,TRUE,1567670,2024-06-04 16:09:49,43c997eb
375,2,TRUE,1567671,2024-06-04 16:11:08,43c997eb
1035,3,TRUE,1567672,2024-06-04 16:12:54,43c997eb
567,3,TRUE,1567674,2024-06-04 16:14:51,43c997eb
1424,3,TRUE,1567675,2024-06-04 16:15:41,43c997eb
1013,3,TRUE,1567676,2024-06-04 16:15:58,43c997eb
347,1,FALSE,1567677,2024-06-04 16:16:17,43c997eb
746,1,FALSE,1567680,2024-06-04 16:17:52,43c997eb
980,3,TRUE,1568007,2024-06-05 10:19:15,65751190
369,5,TRUE,1568011,2024-06-05 10:32:15,65751190
743,6,TRUE,1568062,2024-06-05 12:21:12,62dbe763
2,1,FALSE,1568063,2024-06-05 12:22:40,6642c86a
777,1,FALSE,1568064,2024-06-05 12:23:08,6642c86a
985,1,FALSE,1568065,2024-06-05 12:23:34,6642c86a
1301,2,TRUE,1568066,2024-06-05 12:24:17,6642c86a
149,15,TRUE,1568086,2024-06-05 13:58:43,65751190
748,2,TRUE,1568091,2024-06-05 15:47:30,41524b2f
1439,1,FALSE,1568092,2024-06-05 15:47:57,41524b2f
982,1,FALSE,1568093,2024-06-05 15:48:38,41524b2f
1290,1,FALSE,1568094,2024-06-05 15:48:58,41524b2f
1496,4,TRUE,1568621,2024-06-06 09:33:35,43c997eb
737,6,TRUE,1568635,2024-06-06 09:54:28,43c997eb
761,1,FALSE,1568764,2024-06-06 11:54:39,fafe45b3
621,1,FALSE,1568767,2024-06-06 11:55:19,fafe45b3
840,2,TRUE,1568769,2024-06-06 11:55:47,fafe45b3
1474,2,TRUE,1568771,2024-06-06 11:56:30,fafe45b3
708,2,TRUE,1568772,2024-06-06 11:57:06,fafe45b3
558,1,FALSE,1568774,2024-06-06 11:57:27,fafe45b3
696,2,TRUE,1569219,2024-06-06 18:31:36,0522ac6c
1480,1,FALSE,1569438,2024-06-07 08:06:16,13c2f653
1485,4,TRUE,1569439,2024-06-07 08:06:40,13c2f653
879,2,TRUE,1569441,2024-06-07 08:07:02,13c2f653
736,2,TRUE,1569443,2024-06-07 08:07:10,13c2f653
1183,2,TRUE,1569444,2024-06-07 08:07:18,13c2f653
442,1,FALSE,1569445,2024-06-07 08:07:27,13c2f653
785,1,FALSE,1569446,2024-06-07 08:07:34,13c2f653
328,2,TRUE,1569447,2024-06-07 08:07:41,13c2f653
681,1,FALSE,1569448,2024-06-07 08:07:48,13c2f653
986,1,FALSE,1569695,2024-06-07 09:41:00,83a1c700
1404,1,FALSE,1569707,2024-06-07 09:53:57,85f63b45
1367,1,FALSE,1569708,2024-06-07 09:54:28,85f63b45
1300,1,FALSE,1569710,2024-06-07 09:55:11,85f63b45
1441,1,FALSE,1569712,2024-06-07 09:55:35,85f63b45
1385,1,FALSE,1570026,2024-06-07 14:00:53,a6526ca0
940,1,FALSE,1570027,2024-06-07 14:01:05,a6526ca0
990,1,FALSE,1570028,2024-06-07 14:01:22,a6526ca0
152,1,FALSE,1570029,2024-06-07 14:01:33,a6526ca0
532,2,TRUE,1570424,2024-06-08 08:59:34,fafe45b3
720,3,TRUE,1570696,2024-06-08 13:20:57,65751190
845,2,TRUE,1570717,2024-06-08 14:13:22,65751190
506,2,TRUE,1571647,2024-06-10 09:01:29,c0d74163
1415,1,FALSE,1571649,2024-06-10 09:02:00,c0d74163
1452,1,FALSE,1571650,2024-06-10 09:03:34,c0d74163
949,4,TRUE,1571654,2024-06-10 09:09:57,c0d74163
1369,1,FALSE,1571655,2024-06-10 09:10:17,c0d74163
1398,1,FALSE,1571658,2024-06-10 09:10:40,c0d74163
65,1,FALSE,1571660,2024-06-10 09:10:57,c0d74163
460,2,TRUE,1571675,2024-06-10 09:13:42,2ebfcf79
1461,1,FALSE,1571680,2024-06-10 09:14:32,2ebfcf79
1065,1,FALSE,1571683,2024-06-10 09:15:15,2ebfcf79
64,1,FALSE,1571689,2024-06-10 09:15:49,c0d74163
1308,2,TRUE,1571692,2024-06-10 09:16:10,c0d74163
1113,2,TRUE,1571695,2024-06-10 09:16:58,c0d74163
1511,1,FALSE,1572218,2024-06-10 13:56:37,da342e94
679,4,TRUE,1572219,2024-06-10 13:57:11,da342e94
134,1,FALSE,1572221,2024-06-10 13:57:30,da342e94
102,4,TRUE,1572223,2024-06-10 13:57:43,da342e94
749,3,TRUE,1572224,2024-06-10 13:58:10,da342e94
1418,1,FALSE,1572225,2024-06-10 13:58:23,da342e94
1361,4,TRUE,1572227,2024-06-10 13:58:38,da342e94
50,1,FALSE,1572228,2024-06-10 13:58:49,da342e94
387,14,TRUE,1572230,2024-06-10 13:59:14,da342e94
462,1,FALSE,1572231,2024-06-10 13:59:41,da342e94
398,1,FALSE,1572232,2024-06-10 14:00:01,da342e94
1464,4,TRUE,1572233,2024-06-10 14:00:22,da342e94
884,1,FALSE,1572234,2024-06-10 14:00:38,da342e94
1394,1,FALSE,1572236,2024-06-10 14:00:56,da342e94
1069,2,TRUE,1572237,2024-06-10 14:01:12,da342e94
1283,4,TRUE,1572239,2024-06-10 14:03:37,da342e94
304,1,FALSE,1572240,2024-06-10 14:03:51,da342e94
101,1,FALSE,1572241,2024-06-10 14:04:04,da342e94
1276,1,FALSE,1572831,2024-06-11 13:25:51,ff0a40e1
1181,1,FALSE,1572832,2024-06-11 13:26:02,ff0a40e1
589,1,FALSE,1572833,2024-06-11 13:26:10,ff0a40e1
1434,3,TRUE,1572836,2024-06-11 14:06:36,6642c86a
379,3,TRUE,1572842,2024-06-11 15:02:40,caddbc5a
1513,1,FALSE,1572843,2024-06-11 15:03:29,caddbc5a
1038,1,FALSE,1572844,2024-06-11 15:05:31,caddbc5a
1259,2,TRUE,1572845,2024-06-11 15:16:09,2ebfcf79
389,2,TRUE,1572850,2024-06-11 15:46:16,a61c2b8f
432,1,FALSE,1572851,2024-06-11 15:46:30,a61c2b8f
275,1,FALSE,1572852,2024-06-11 15:46:40,a61c2b8f
485,3,TRUE,1572853,2024-06-11 15:46:54,a61c2b8f
975,2,TRUE,1572854,2024-06-11 15:47:02,a61c2b8f
1350,1,FALSE,1572856,2024-06-11 15:47:11,a61c2b8f
1490,2,TRUE,1572857,2024-06-11 15:47:17,a61c2b8f
1501,2,TRUE,1572858,2024-06-11 15:47:30,a61c2b8f
862,2,TRUE,1572859,2024-06-11 15:47:37,a61c2b8f
1064,2,TRUE,1572860,2024-06-11 15:47:49,a61c2b8f
1396,2,TRUE,1572861,2024-06-11 15:48:03,a61c2b8f
339,2,TRUE,1572862,2024-06-11 15:48:13,a61c2b8f
1124,2,TRUE,1572863,2024-06-11 15:48:20,a61c2b8f
181,1,FALSE,1573112,2024-06-12 10:06:52,2ebfcf79
154,1,FALSE,1573113,2024-06-12 10:07:42,2ebfcf79
956,1,FALSE,1573114,2024-06-12 10:08:31,2ebfcf79
460,1,FALSE,1573115,2024-06-12 10:09:39,2ebfcf79
71,1,FALSE,1573151,2024-06-12 11:35:23,43c997eb
730,1,FALSE,1573152,2024-06-12 11:35:35,43c997eb
1421,2,TRUE,1573153,2024-06-12 11:35:41,43c997eb
1422,1,FALSE,1573154,2024-06-12 11:35:47,43c997eb
815,1,FALSE,1573155,2024-06-12 11:35:53,43c997eb
291,2,TRUE,1573156,2024-06-12 11:35:59,43c997eb
1314,1,FALSE,1573157,2024-06-12 11:36:06,43c997eb
240,1,FALSE,1573158,2024-06-12 11:36:13,43c997eb
911,1,FALSE,1573159,2024-06-12 11:36:19,43c997eb
390,1,FALSE,1573160,2024-06-12 11:36:25,43c997eb
734,1,FALSE,1573161,2024-06-12 11:37:00,43c997eb
1208,2,TRUE,1573162,2024-06-12 11:37:07,43c997eb
713,2,TRUE,1573163,2024-06-12 11:37:30,43c997eb
526,1,FALSE,1573164,2024-06-12 11:37:36,43c997eb
1069,1,FALSE,1573223,2024-06-12 16:46:26,da342e94
387,1,FALSE,1573224,2024-06-12 16:47:26,da342e94
415,2,TRUE,1573335,2024-06-13 08:22:46,65751190
1103,3,TRUE,1574774,2024-06-13 12:35:26,65751190
817,2,TRUE,1576952,2024-06-14 09:58:15,83a1c700
140,2,FALSE,1577558,2024-06-14 10:22:19,65751190
1405,2,TRUE,1577572,2024-06-14 10:37:55,0522ac6c
315,2,TRUE,1577573,2024-06-14 10:38:12,0522ac6c
1023,2,TRUE,1577582,2024-06-14 10:55:10,67f6beac
118,2,TRUE,1577584,2024-06-14 10:55:45,67f6beac
1516,1,FALSE,1577585,2024-06-14 10:56:31,67f6beac
160,1,FALSE,1577587,2024-06-14 10:57:01,67f6beac
588,4,TRUE,1577665,2024-06-14 13:20:02,65751190
1113,1,FALSE,1577666,2024-06-14 13:23:08,c0d74163
1308,1,FALSE,1577669,2024-06-14 13:24:25,c0d74163
506,1,FALSE,1577671,2024-06-14 13:25:03,c0d74163
510,1,FALSE,1577695,2024-06-14 15:40:14,ff0a40e1
635,2,TRUE,1577696,2024-06-14 15:40:26,ff0a40e1
316,1,FALSE,1577697,2024-06-14 15:40:43,ff0a40e1
1056,1,FALSE,1577698,2024-06-14 15:40:58,ff0a40e1
1122,1,FALSE,1577699,2024-06-14 15:41:09,ff0a40e1
1077,2,TRUE,1578044,2024-06-15 11:27:08,83a1c700
632,4,TRUE,1578045,2024-06-15 11:31:19,43c997eb
315,7,TRUE,1578437,2024-06-16 12:25:47,0522ac6c
1405,1,FALSE,1578439,2024-06-16 12:26:04,0522ac6c
696,1,FALSE,1578440,2024-06-16 12:27:35,0522ac6c
767,2,TRUE,1578836,2024-06-17 12:09:09,ef84ea37
583,1,FALSE,1578837,2024-06-17 12:09:27,ef84ea37
103,2,TRUE,1579236,2024-06-18 10:08:42,33ad869b
755,5,TRUE,1579284,2024-06-18 15:40:41,688eada9
91,1,FALSE,1580950,2024-06-19 14:38:49,65751190
140,1,FALSE,1580953,2024-06-19 15:49:13,65751190
1085,3,TRUE,1580954,2024-06-19 15:50:47,65751190
1266,4,TRUE,1580955,2024-06-19 15:52:29,65751190
68,1,FALSE,1580956,2024-06-19 15:52:47,65751190
720,2,TRUE,1582190,2024-06-20 11:49:19,65751190
662,4,TRUE,1582223,2024-06-20 13:05:07,33ad869b
1394,1,FALSE,1582226,2024-06-20 13:09:47,da342e94
160,1,FALSE,1582240,2024-06-20 15:44:13,67f6beac
1517,1,FALSE,1582241,2024-06-20 15:48:15,67f6beac
116,2,TRUE,1582243,2024-06-20 15:53:13,67f6beac
1078,2,TRUE,1582244,2024-06-20 15:59:21,67f6beac
218,2,TRUE,1582245,2024-06-20 15:59:38,67f6beac
1033,1,FALSE,1582616,2024-06-21 11:22:31,688eada9
193,1,FALSE,1582617,2024-06-21 11:26:21,688eada9
480,1,FALSE,1582619,2024-06-21 11:31:28,688eada9
823,1,FALSE,1582620,2024-06-21 11:33:12,688eada9
1059,1,FALSE,1582623,2024-06-21 11:35:15,688eada9
1079,3,TRUE,1582661,2024-06-21 12:13:09,33ad869b
878,3,TRUE,1582670,2024-06-21 14:14:42,33ad869b
812,1,FALSE,1582679,2024-06-21 16:22:29,67f6beac
116,1,FALSE,1582684,2024-06-21 17:04:27,67f6beac
1450,2,TRUE,1582960,2024-06-22 09:52:54,43c997eb
378,3,TRUE,1583016,2024-06-22 12:34:48,65751190
506,1,FALSE,1583711,2024-06-24 10:24:37,c0d74163
1308,1,FALSE,1583712,2024-06-24 10:25:27,c0d74163
132,3,TRUE,1583771,2024-06-24 14:04:42,67f6beac
1516,1,FALSE,1583772,2024-06-24 14:08:18,67f6beac
1517,1,FALSE,1583773,2024-06-24 14:09:07,67f6beac
1023,1,FALSE,1583774,2024-06-24 14:16:40,67f6beac
118,1,FALSE,1583775,2024-06-24 14:19:45,67f6beac
1078,1,FALSE,1583788,2024-06-24 14:24:07,67f6beac
218,1,FALSE,1583791,2024-06-24 14:33:41,67f6beac
288,4,TRUE,1584094,2024-06-25 09:20:55,43c997eb
287,1,FALSE,1584156,2024-06-25 16:12:24,688eada9
751,10,TRUE,1584663,2024-06-26 12:35:58,ff0a40e1
1106,3,TRUE,1591239,2024-06-28 10:41:55,67f6beac
901,6,TRUE,1591324,2024-06-28 11:07:14,ff0a40e1
581,1,FALSE,1591336,2024-06-28 11:11:13,ff0a40e1
348,3,TRUE,1592604,2024-06-28 14:46:36,ff0a40e1
405,1,FALSE,1595049,2024-06-29 16:50:58,67f6beac
630,1,FALSE,1595050,2024-06-29 16:53:20,67f6beac
1248,3,TRUE,1595051,2024-06-29 16:56:06,67f6beac
108,4,TRUE,1599645,2024-07-04 09:50:48,67f6beac
138,1,FALSE,1599653,2024-07-04 10:17:06,67f6beac
1394,1,FALSE,1599685,2024-07-04 11:32:26,da342e94
387,1,FALSE,1599690,2024-07-04 11:33:15,da342e94
1483,6,TRUE,1600015,2024-07-04 16:27:45,421e5f1c
1483,4,TRUE,1601209,2024-07-06 08:45:48,421e5f1c
365,1,FALSE,1601309,2024-07-06 11:21:38,67f6beac
701,1,FALSE,1601310,2024-07-06 11:28:34,67f6beac
687,1,FALSE,1601311,2024-07-06 11:30:58,67f6beac
948,3,TRUE,1604935,2024-07-10 10:58:27,fafe45b3
1488,2,TRUE,1605024,2024-07-10 15:01:11,67f6beac
217,3,TRUE,1605032,2024-07-10 16:22:24,fafe45b3
1488,1,FALSE,1636265,2024-07-11 16:13:01,67f6beac
1382,3,TRUE,1636536,2024-07-12 10:01:58,adf351d5
702,2,TRUE,1648850,2024-07-12 12:01:56,a6526ca0
590,1,FALSE,1649349,2024-07-12 12:06:17,a6526ca0
1016,3,TRUE,1655128,2024-07-13 11:40:40,fafe45b3
230,1,FALSE,1655148,2024-07-13 13:16:32,421e5f1c
104,2,TRUE,1655982,2024-07-15 13:22:01,65751190
348,1,FALSE,1655983,2024-07-15 13:45:33,ff0a40e1
751,1,FALSE,1655984,2024-07-15 13:45:47,ff0a40e1
635,4,TRUE,1656683,2024-07-17 10:41:14,ff0a40e1
510,18,TRUE,1656684,2024-07-17 10:41:37,ff0a40e1
1056,1,FALSE,1656685,2024-07-17 10:41:56,ff0a40e1
581,4,TRUE,1656698,2024-07-17 11:25:52,ff0a40e1
6,2,TRUE,1656720,2024-07-17 12:44:40,ff0a40e1
1085,1,FALSE,1657262,2024-07-19 08:27:35,65751190
1491,1,FALSE,1657701,2024-07-20 10:07:50,67f6beac
542,1,FALSE,1657702,2024-07-20 10:11:15,67f6beac
133,1,FALSE,1657705,2024-07-20 10:15:09,67f6beac
179,5,TRUE,1658578,2024-07-22 14:30:50,421e5f1c
668,1,FALSE,1659688,2024-07-25 10:13:07,65751190
430,4,TRUE,1659727,2024-07-25 13:11:31,421e5f1c
179,3,TRUE,1660140,2024-07-26 14:31:12,65751190
179,11,TRUE,1660155,2024-07-26 15:33:21,65751190
510,3,TRUE,1660558,2024-07-27 10:50:30,ff0a40e1
751,1,FALSE,1660559,2024-07-27 10:51:36,ff0a40e1
348,1,FALSE,1660560,2024-07-27 10:52:43,ff0a40e1
695,3,TRUE,1661271,2024-07-29 09:37:48,43c997eb
941,1,FALSE,1661299,2024-07-29 10:41:09,43c997eb
379,2,TRUE,1661375,2024-07-29 16:36:18,caddbc5a
694,1,FALSE,1661376,2024-07-29 16:45:39,caddbc5a
602,2,TRUE,1661654,2024-07-30 10:33:44,67f6beac
452,1,FALSE,1661656,2024-07-30 10:36:14,67f6beac
3,1,FALSE,1661658,2024-07-30 10:39:16,67f6beac
523,1,FALSE,1661659,2024-07-30 10:39:29,aa6c63d7
1215,2,TRUE,1661661,2024-07-30 10:40:55,aa6c63d7
727,1,FALSE,1661662,2024-07-30 10:41:16,aa6c63d7
598,1,FALSE,1661663,2024-07-30 10:41:28,aa6c63d7
384,1,FALSE,1661664,2024-07-30 10:41:40,aa6c63d7
1049,1,FALSE,1661665,2024-07-30 10:41:50,aa6c63d7
628,1,FALSE,1661666,2024-07-30 10:42:02,aa6c63d7
773,1,FALSE,1661667,2024-07-30 10:42:25,aa6c63d7
556,1,FALSE,1661668,2024-07-30 10:42:36,67f6beac
768,1,FALSE,1661670,2024-07-30 10:45:33,67f6beac
1173,7,TRUE,1661671,2024-07-30 10:48:53,67f6beac
1523,1,FALSE,1661690,2024-07-30 11:07:12,67f6beac
1526,1,FALSE,1661701,2024-07-30 11:26:40,67f6beac
550,1,FALSE,1661729,2024-07-30 14:16:06,9ae67770
1438,3,TRUE,1661730,2024-07-30 14:16:22,9ae67770
1241,1,FALSE,1661732,2024-07-30 14:17:15,9ae67770
637,4,TRUE,1661733,2024-07-30 14:17:28,9ae67770
59,1,FALSE,1661735,2024-07-30 14:17:39,9ae67770
1226,1,FALSE,1661736,2024-07-30 14:18:04,9ae67770
928,1,FALSE,1661737,2024-07-30 14:18:36,9ae67770
809,3,TRUE,1661739,2024-07-30 14:19:57,9ae67770
1152,1,FALSE,1661746,2024-07-30 14:25:17,9ae67770
1337,4,TRUE,1661773,2024-07-30 16:16:57,67f6beac
681,1,FALSE,1662030,2024-07-31 08:08:57,13c2f653
785,2,FALSE,1662031,2024-07-31 08:09:16,13c2f653
1485,2,FALSE,1662032,2024-07-31 08:09:43,13c2f653
442,1,FALSE,1662033,2024-07-31 08:09:58,13c2f653
115,2,TRUE,1662111,2024-07-31 08:39:52,13c2f653
736,1,FALSE,1662156,2024-07-31 09:21:04,13c2f653
879,1,FALSE,1662158,2024-07-31 09:22:01,13c2f653
1183,1,FALSE,1662159,2024-07-31 09:22:19,13c2f653
328,1,FALSE,1662160,2024-07-31 09:22:36,13c2f653
1480,1,FALSE,1662161,2024-07-31 09:22:48,13c2f653
1425,2,TRUE,1662236,2024-07-31 15:08:45,13c2f653
1384,1,FALSE,1662238,2024-07-31 15:13:36,94e9afe5
552,1,FALSE,1662239,2024-07-31 15:14:27,94e9afe5
507,1,FALSE,1662244,2024-07-31 15:43:37,a6d0d1d9
483,1,FALSE,1662245,2024-07-31 15:47:03,a6d0d1d9
846,1,FALSE,1662246,2024-07-31 15:47:44,a6d0d1d9
393,3,TRUE,1662247,2024-07-31 15:48:06,a6d0d1d9
1359,1,FALSE,1662248,2024-07-31 15:48:32,a6d0d1d9
576,1,FALSE,1662249,2024-07-31 15:49:05,a6d0d1d9
986,3,TRUE,1662250,2024-07-31 15:49:28,83a1c700
456,1,FALSE,1662251,2024-07-31 15:49:29,a6d0d1d9
953,1,FALSE,1662252,2024-07-31 15:53:31,83a1c700
646,1,FALSE,1662253,2024-07-31 15:54:02,83a1c700
1077,1,FALSE,1662254,2024-07-31 15:56:12,83a1c700
817,1,FALSE,1662255,2024-07-31 15:56:52,83a1c700
1040,3,TRUE,1662256,2024-07-31 16:01:55,83a1c700
1508,1,FALSE,1662258,2024-07-31 16:03:40,83a1c700
377,1,FALSE,1662259,2024-07-31 16:04:16,83a1c700
666,1,FALSE,1662262,2024-07-31 16:11:05,83a1c700
82,1,FALSE,1662264,2024-07-31 16:13:29,83a1c700
805,1,FALSE,1662265,2024-07-31 16:14:51,83a1c700
129,1,FALSE,1662266,2024-07-31 16:17:01,83a1c700
272,3,TRUE,1662268,2024-07-31 17:06:02,67f6beac
327,1,FALSE,1662271,2024-07-31 17:13:11,67f6beac
91,1,FALSE,1662312,2024-08-01 06:59:46,65751190
1016,1,FALSE,1663306,2024-08-01 09:23:17,fafe45b3
217,1,FALSE,1663307,2024-08-01 09:23:29,fafe45b3
558,1,FALSE,1663308,2024-08-01 09:23:50,fafe45b3
708,1,FALSE,1663309,2024-08-01 09:24:09,fafe45b3
840,1,FALSE,1663310,2024-08-01 09:24:28,fafe45b3
1474,3,TRUE,1663311,2024-08-01 09:24:40,fafe45b3
532,1,FALSE,1663313,2024-08-01 09:24:51,fafe45b3
1367,1,FALSE,1663314,2024-08-01 09:24:52,85f63b45
1404,1,FALSE,1663315,2024-08-01 09:25:09,85f63b45
113,1,FALSE,1663321,2024-08-01 09:28:27,fafe45b3
1441,1,FALSE,1663322,2024-08-01 09:28:55,85f63b45
229,1,FALSE,1663326,2024-08-01 09:33:01,330b5828
208,1,FALSE,1663328,2024-08-01 09:33:30,330b5828
111,1,FALSE,1663336,2024-08-01 09:50:00,2ebfcf79
1213,1,FALSE,1663337,2024-08-01 09:59:58,2ebfcf79
1075,1,FALSE,1663348,2024-08-01 10:51:35,67f6beac
918,1,FALSE,1663355,2024-08-01 12:02:59,2ebfcf79
1266,3,TRUE,1663361,2024-08-01 12:43:11,65751190
415,1,FALSE,1663362,2024-08-01 12:44:17,65751190
1285,3,TRUE,1663363,2024-08-01 12:45:11,65751190
720,4,TRUE,1663365,2024-08-01 12:46:14,65751190
1175,1,FALSE,1663366,2024-08-01 12:47:01,65751190
1006,1,FALSE,1663368,2024-08-01 12:49:23,65751190
916,3,TRUE,1663370,2024-08-01 12:50:11,65751190
930,1,FALSE,1663371,2024-08-01 12:50:29,65751190
1509,3,TRUE,1663372,2024-08-01 12:50:45,65751190
1103,1,FALSE,1663373,2024-08-01 12:51:43,65751190
845,14,TRUE,1663375,2024-08-01 12:52:15,65751190
104,3,TRUE,1663379,2024-08-01 12:56:28,65751190
668,1,FALSE,1663380,2024-08-01 12:57:02,65751190
1332,1,FALSE,1663396,2024-08-01 13:36:50,94e9afe5
372,10,TRUE,1663409,2024-08-01 14:53:20,94e9afe5
807,2,TRUE,1663415,2024-08-01 18:39:38,ff0a40e1
1436,3,TRUE,1663416,2024-08-01 18:44:11,ff0a40e1
745,2,TRUE,1663417,2024-08-01 18:48:02,ff0a40e1
135,1,FALSE,1663793,2024-08-02 14:48:22,0522ac6c
237,1,FALSE,1663794,2024-08-02 14:48:51,0522ac6c
315,1,FALSE,1663795,2024-08-02 14:49:33,0522ac6c
1405,1,FALSE,1663796,2024-08-02 14:50:01,0522ac6c
942,1,FALSE,1664103,2024-08-03 09:21:21,10a46a4a
346,1,FALSE,1664104,2024-08-03 09:21:45,10a46a4a
971,1,FALSE,1664105,2024-08-03 09:21:53,10a46a4a
794,1,FALSE,1664115,2024-08-03 09:58:10,f3a00157
791,2,TRUE,1664116,2024-08-03 10:02:42,f3a00157
1172,5,TRUE,1664122,2024-08-03 10:13:26,f3a00157
93,2,TRUE,1664150,2024-08-03 12:06:45,b2305f88
183,1,FALSE,1664151,2024-08-03 12:07:31,b2305f88
627,2,TRUE,1664152,2024-08-03 12:08:05,b2305f88
1402,1,FALSE,1664153,2024-08-03 12:08:35,b2305f88
337,1,FALSE,1664154,2024-08-03 12:08:54,b2305f88
529,1,FALSE,1664155,2024-08-03 12:09:14,b2305f88
482,1,FALSE,1664156,2024-08-03 12:09:25,b2305f88
312,1,FALSE,1664157,2024-08-03 12:09:39,b2305f88
1094,1,FALSE,1664158,2024-08-03 12:10:00,b2305f88
433,1,FALSE,1664160,2024-08-03 12:10:20,b2305f88
517,1,FALSE,1664162,2024-08-03 12:10:32,b2305f88
1110,1,FALSE,1664163,2024-08-03 12:11:57,b2305f88
918,3,TRUE,1664789,2024-08-05 09:02:21,2ebfcf79
111,4,TRUE,1664790,2024-08-05 09:02:34,2ebfcf79
